plate,plate_glycerol,row,col,cross_letter,cross,genotype,strain_num,passage,contamination
IMG_074_crop.JPG,IMG_102_crop.JPG,0,5,G,VL0,VL,17,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,5,H,VL1,VL,17,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,5,G,VL0,VL,18,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,5,H,VL1,VL,18,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,5,G,VL0,VL,19,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,5,H,VL1,VL,19,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,5,G,VL0,VL,20,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,5,H,VL1,VL,20,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,5,G,VL0,VL,21,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,5,H,VL1,VL,21,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,5,G,VL0,VL,22,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,5,H,VL1,VL,22,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,5,G,VL0,VL,23,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,5,H,VL1,VL,23,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,5,G,VL0,VL,24,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,5,H,VL1,VL,24,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,6,E,M2,M,25,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,6,F,H2,H,25,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,6,E,M2,M,26,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,6,F,H2,H,26,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,6,E,M2,M,27,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,6,F,H2,H,27,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,6,E,M2,M,28,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,6,F,H2,H,28,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,6,E,M2,M,29,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,6,F,H2,H,29,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,6,E,M2,M,30,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,6,F,H2,H,30,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,6,E,M2,M,31,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,6,F,H2,H,31,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,6,E,M2,M,32,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,6,F,H2,H,32,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,7,G,VL0,VL,25,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,7,H,VL1,VL,25,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,7,G,VL0,VL,26,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,7,H,VL1,VL,26,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,7,G,VL0,VL,27,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,7,H,VL1,VL,27,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,7,G,VL0,VL,28,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,7,H,VL1,VL,28,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,7,G,VL0,VL,29,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,7,H,VL1,VL,29,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,7,G,VL0,VL,30,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,7,H,VL1,VL,30,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,7,G,VL0,VL,31,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,7,H,VL1,VL,31,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,7,G,VL0,VL,32,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,7,H,VL1,VL,32,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,8,E,M2,M,33,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,8,F,H2,H,33,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,8,E,M2,M,34,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,8,F,H2,H,34,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,8,E,M2,M,35,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,8,F,H2,H,35,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,8,E,M2,M,36,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,8,F,H2,H,36,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,8,E,M2,M,37,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,8,F,H2,H,37,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,8,E,M2,M,38,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,8,F,H2,H,38,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,8,E,M2,M,39,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,8,F,H2,H,39,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,8,E,M2,M,40,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,8,F,H2,H,40,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,9,G,VL0,VL,33,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,9,H,VL1,VL,33,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,9,G,VL0,VL,34,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,9,H,VL1,VL,34,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,9,G,VL0,VL,35,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,9,H,VL1,VL,35,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,9,G,VL0,VL,36,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,9,H,VL1,VL,36,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,9,G,VL0,VL,37,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,9,H,VL1,VL,37,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,9,G,VL0,VL,38,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,9,H,VL1,VL,38,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,9,G,VL0,VL,39,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,9,H,VL1,VL,39,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,9,G,VL0,VL,40,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,9,H,VL1,VL,40,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,10,E,M2,M,41,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,10,F,H2,H,41,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,10,E,M2,M,42,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,10,F,H2,H,42,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,10,E,M2,M,43,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,10,F,H2,H,43,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,10,E,M2,M,44,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,10,F,H2,H,44,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,10,E,M2,M,45,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,10,F,H2,H,45,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,10,E,M2,M,46,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,10,F,H2,H,46,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,10,E,M2,M,47,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,10,F,H2,H,47,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,10,E,M2,M,48,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,10,F,H2,H,48,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,11,G,VL0,VL,41,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,11,H,VL1,VL,41,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,11,G,VL0,VL,42,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,11,H,VL1,VL,42,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,11,G,VL0,VL,43,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,11,H,VL1,VL,43,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,11,G,VL0,VL,44,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,11,H,VL1,VL,44,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,11,G,VL0,VL,45,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,11,H,VL1,VL,45,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,11,G,VL0,VL,46,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,11,H,VL1,VL,46,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,11,G,VL0,VL,47,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,11,H,VL1,VL,47,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,11,G,VL0,VL,48,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,11,H,VL1,VL,48,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,12,E,M2,M,49,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,12,F,H2,H,49,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,12,E,M2,M,50,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,12,F,H2,H,50,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,12,E,M2,M,51,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,12,F,H2,H,51,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,12,E,M2,M,52,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,12,F,H2,H,52,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,12,E,M2,M,53,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,12,F,H2,H,53,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,12,E,M2,M,54,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,12,F,H2,H,54,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,12,E,M2,M,55,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,12,F,H2,H,55,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,12,E,M2,M,56,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,12,F,H2,H,56,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,13,G,VL0,VL,49,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,13,I,VL2,VL,1,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,13,G,VL0,VL,50,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,13,I,VL2,VL,2,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,13,G,VL0,VL,51,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,13,I,VL2,VL,3,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,13,G,VL0,VL,52,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,13,I,VL2,VL,4,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,13,G,VL0,VL,53,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,13,I,VL2,VL,5,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,13,G,VL0,VL,54,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,13,I,VL2,VL,6,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,13,G,VL0,VL,55,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,13,I,VL2,VL,7,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,13,G,VL0,VL,56,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,13,I,VL2,VL,8,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,14,E,M2,M,57,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,14,F,H2,H,57,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,14,E,M2,M,58,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,14,F,H2,H,58,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,14,E,M2,M,59,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,14,F,H2,H,59,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,14,E,M2,M,60,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,14,F,H2,H,60,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,14,E,M2,M,61,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,14,F,H2,H,61,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,14,E,M2,M,62,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,14,F,H2,H,62,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,14,E,M2,M,63,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,14,F,H2,H,63,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,14,E,M2,M,64,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,14,F,H2,H,64,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,15,G,VL0,VL,57,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,15,I,VL2,VL,9,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,15,G,VL0,VL,58,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,15,I,VL2,VL,10,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,15,G,VL0,VL,59,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,15,I,VL2,VL,11,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,15,G,VL0,VL,60,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,15,I,VL2,VL,12,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,15,G,VL0,VL,61,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,15,I,VL2,VL,13,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,15,G,VL0,VL,62,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,15,I,VL2,VL,14,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,15,G,VL0,VL,63,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,15,I,VL2,VL,15,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,15,G,VL0,VL,64,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,15,I,VL2,VL,16,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,16,E,M2,M,65,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,16,F,H2,H,65,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,16,E,M2,M,66,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,16,F,H2,H,66,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,16,E,M2,M,67,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,16,F,H2,H,67,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,16,E,M2,M,68,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,16,F,H2,H,68,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,16,E,M2,M,69,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,16,F,H2,H,69,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,16,E,M2,M,70,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,16,F,H2,H,70,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,16,E,M2,M,71,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,16,F,H2,H,71,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,16,E,M2,M,72,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,16,F,H2,H,72,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,17,G,VL0,VL,65,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,17,I,VL2,VL,17,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,17,G,VL0,VL,66,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,17,I,VL2,VL,18,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,17,G,VL0,VL,67,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,17,I,VL2,VL,19,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,17,G,VL0,VL,68,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,17,I,VL2,VL,20,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,17,G,VL0,VL,69,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,17,I,VL2,VL,21,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,17,G,VL0,VL,70,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,17,I,VL2,VL,22,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,17,G,VL0,VL,71,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,17,I,VL2,VL,23,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,17,G,VL0,VL,72,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,17,I,VL2,VL,24,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,18,E,M2,M,73,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,18,F,H2,H,73,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,18,E,M2,M,74,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,18,F,H2,H,74,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,18,E,M2,M,75,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,18,F,H2,H,75,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,18,E,M2,M,76,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,18,F,H2,H,76,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,18,E,M2,M,77,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,18,F,H2,H,77,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,18,E,M2,M,78,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,18,F,H2,H,78,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,18,E,M2,M,79,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,18,F,H2,H,79,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,18,E,M2,M,80,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,18,F,H2,H,80,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,19,G,VL0,VL,73,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,19,I,VL2,VL,25,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,19,G,VL0,VL,74,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,19,I,VL2,VL,26,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,19,G,VL0,VL,75,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,19,I,VL2,VL,27,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,19,G,VL0,VL,76,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,19,I,VL2,VL,28,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,19,G,VL0,VL,77,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,19,I,VL2,VL,29,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,19,G,VL0,VL,78,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,19,I,VL2,VL,30,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,19,G,VL0,VL,79,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,19,I,VL2,VL,31,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,19,G,VL0,VL,80,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,19,I,VL2,VL,32,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,20,E,M2,M,81,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,20,F,H2,H,81,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,20,E,M2,M,82,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,20,F,H2,H,82,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,20,E,M2,M,83,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,20,F,H2,H,83,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,20,E,M2,M,84,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,20,F,H2,H,84,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,20,E,M2,M,85,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,20,F,H2,H,85,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,20,E,M2,M,86,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,20,F,H2,H,86,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,20,E,M2,M,87,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,20,F,H2,H,87,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,20,E,M2,M,88,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,20,F,H2,H,88,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,21,G,VL0,VL,81,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,21,I,VL2,VL,33,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,21,G,VL0,VL,82,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,21,I,VL2,VL,34,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,21,G,VL0,VL,83,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,21,I,VL2,VL,35,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,21,G,VL0,VL,84,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,21,I,VL2,VL,36,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,21,G,VL0,VL,85,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,21,I,VL2,VL,37,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,21,G,VL0,VL,86,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,21,I,VL2,VL,38,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,21,G,VL0,VL,87,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,21,I,VL2,VL,39,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,21,G,VL0,VL,88,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,21,I,VL2,VL,40,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,22,E,M2,M,89,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,22,F,H2,H,89,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,22,E,M2,M,90,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,22,F,H2,H,90,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,22,E,M2,M,91,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,22,F,H2,H,91,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,22,E,M2,M,92,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,22,F,H2,H,92,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,22,E,M2,M,93,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,22,F,H2,H,93,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,22,E,M2,M,94,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,22,F,H2,H,94,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,22,E,M2,M,95,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,22,F,H2,H,95,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,22,E,M2,M,96,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,22,F,H2,H,96,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,0,23,G,VL0,VL,89,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,1,23,I,VL2,VL,41,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,2,23,G,VL0,VL,90,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,3,23,I,VL2,VL,42,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,4,23,G,VL0,VL,91,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,5,23,I,VL2,VL,43,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,6,23,G,VL0,VL,92,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,7,23,I,VL2,VL,44,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,8,23,G,VL0,VL,93,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,9,23,I,VL2,VL,45,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,10,23,G,VL0,VL,94,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,11,23,I,VL2,VL,46,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,12,23,G,VL0,VL,95,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,13,23,I,VL2,VL,47,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,14,23,G,VL0,VL,96,0,1
IMG_074_crop.JPG,IMG_102_crop.JPG,15,23,I,VL2,VL,48,0,1
IMG_075_crop.JPG,IMG_103_crop.JPG,0,0,E,M2,M,1,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,1,0,F,H2,H,1,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,2,0,E,M2,M,2,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,3,0,F,H2,H,2,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,4,0,E,M2,M,3,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,5,0,F,H2,H,3,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,6,0,E,M2,M,4,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,7,0,F,H2,H,4,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,8,0,E,M2,M,5,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,9,0,F,H2,H,5,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,10,0,E,M2,M,6,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,11,0,F,H2,H,6,1,1
IMG_075_crop.JPG,IMG_103_crop.JPG,12,0,E,M2,M,7,1,1
